window_end_time,recon_error,failure_window,top_sensors,fault_type
2020-06-06 20:02:00,11.372887,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-06 20:02:50,12.296129,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-06 20:03:40,14.117279,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:04:30,11.049639,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:05:20,11.112922,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:06:10,10.731795,1,"DV_pressure, LPS, TP3",Pressure Fault
2020-06-06 20:07:00,9.719112,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:07:50,8.680294,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-06 20:08:40,8.172734,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-06 20:09:30,7.449129,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:10:20,6.316245,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-06 20:11:10,5.3721733,1,"LPS, DV_pressure, Reservoirs",Pressure Fault
2020-06-06 20:12:00,3.7404606,1,"LPS, DV_pressure, Reservoirs",Pressure Fault
2020-06-06 20:12:50,1.1972957,1,"LPS, Towers, DV_pressure",Digital Fault
2020-06-07 01:52:00,1.0427611,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 01:52:50,1.0634019,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 01:53:40,1.0853462,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 01:54:30,1.0924363,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 01:55:20,1.1203064,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 02:14:30,1.0968013,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 02:15:20,1.3197359,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 03:15:40,9.747009,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-07 03:16:30,10.81531,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-07 03:17:20,11.828613,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-07 03:18:10,13.536997,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-07 03:19:00,10.104293,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-07 03:19:50,10.0015335,1,"DV_pressure, LPS, TP3",Pressure Fault
2020-06-07 03:20:40,9.724714,1,"DV_pressure, LPS, TP3",Pressure Fault
2020-06-07 03:21:30,8.480619,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-07 03:22:20,8.153895,1,"DV_pressure, Reservoirs, TP3",Pressure Fault
2020-06-07 03:23:10,7.9343305,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-07 03:24:00,7.160019,1,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-07 03:24:50,5.890161,1,"LPS, DV_pressure, Reservoirs",Pressure Fault
2020-06-07 03:25:40,4.67787,1,"LPS, DV_pressure, Reservoirs",Pressure Fault
2020-06-07 03:26:30,3.3229356,1,"LPS, Towers, DV_pressure",Digital Fault
2020-06-07 03:36:30,1.0513922,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 03:38:10,1.0736697,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 03:39:00,1.0613539,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 03:39:50,1.0923705,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 04:29:50,1.0478343,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 04:31:30,1.0925269,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 04:33:10,1.0524228,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 04:57:20,1.0533278,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 05:19:00,1.0817676,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 05:20:40,1.1231185,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 05:21:30,1.1133246,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 05:22:20,1.1499364,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 06:09:50,1.0544451,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:29:50,1.0836742,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:31:30,1.111197,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:32:20,1.1056113,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 06:33:10,1.1376576,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 06:34:00,1.1601775,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:34:50,1.0910168,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 06:35:40,1.1756115,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:59:00,1.0724325,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 06:59:50,1.0842528,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:00:40,1.0936002,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:01:30,1.1310362,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:03:10,1.0994657,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:04:00,1.0458064,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:19:00,1.0690203,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:20:40,1.1133063,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:21:30,1.1312959,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:22:20,1.1424212,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:23:10,1.1872492,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:24:00,1.1777325,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:24:50,1.2298615,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:25:40,1.2011199,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:26:30,1.2539104,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:27:20,1.108449,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:28:10,1.0543504,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:29:00,1.0716145,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:30:40,1.0565381,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:50:40,1.1001321,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:52:20,1.1246483,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:53:10,1.1039429,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:54:00,1.1407034,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:54:50,1.1359575,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:55:40,1.0620735,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:56:30,1.0687752,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 07:58:10,1.0591016,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:10:40,1.048769,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:11:30,1.0728185,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:12:20,1.120138,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:13:10,1.0635157,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:14:00,1.1647313,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:14:50,1.1531879,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:15:40,1.189983,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:16:30,1.2250574,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:17:20,1.1820962,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:18:10,1.2613301,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:19:00,1.2051218,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:19:50,1.1373708,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:20:40,1.0765227,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:21:30,1.0687718,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:22:20,1.0527446,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:37:20,1.0662026,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:38:10,1.1016817,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:39:00,1.0645593,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:39:50,1.1402736,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:40:40,1.1023362,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:41:30,1.17806,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:42:20,1.1510954,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:43:10,1.1577746,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:44:00,1.1347096,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:44:50,1.0532494,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:45:40,1.1184525,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:46:30,1.0543566,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:47:20,1.0733628,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:48:10,1.0446675,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 08:59:50,1.0456059,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:00:40,1.0458329,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:01:30,1.1334352,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:02:20,1.078566,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:03:10,1.1715388,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:04:00,1.1678773,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:04:50,1.2030383,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:05:40,1.2310679,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:06:30,1.2252637,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:07:20,1.2891177,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:08:10,1.2550986,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:09:00,1.1776166,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:09:50,1.1424586,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:10:40,1.1161207,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:11:30,1.1169958,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:13:10,1.0886047,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:14:00,1.0478659,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:14:50,1.0531557,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:15:40,1.0441418,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:26:30,1.0703349,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:27:20,1.1190623,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:28:10,1.0896562,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:29:00,1.1637096,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:29:50,1.1333735,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:30:40,1.19823,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:31:30,1.2083994,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:32:20,1.218069,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:33:10,1.2663465,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:34:00,1.2073286,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:34:50,1.2869506,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:35:40,1.1263938,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:36:30,1.1247013,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:37:20,1.0893524,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:38:10,1.0449103,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:40:40,1.0416273,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:54:50,1.0758349,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:56:30,1.0955405,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:57:20,1.0696268,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:58:10,1.1318393,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:59:00,1.1365616,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 09:59:50,1.0929242,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:00:40,1.1051002,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:01:30,1.0444945,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:02:20,1.1032424,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:03:10,1.0579128,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:04:00,1.0543425,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:04:50,1.0439239,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:16:30,1.0426966,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:17:20,1.0453968,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:18:10,1.0951462,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:19:00,1.0808319,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:19:50,1.1493194,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:20:40,1.1680835,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:21:30,1.1616434,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:22:20,1.2426802,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:23:10,1.1843917,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:24:00,1.2690735,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:24:50,1.2462466,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:25:40,1.1525908,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:26:30,1.167212,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:27:20,1.1150978,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:28:10,1.116426,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:29:00,1.0742618,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:29:50,1.1131191,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:30:40,1.0850106,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:31:30,1.0620606,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:32:20,1.068608,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:34:00,1.0591578,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:44:00,1.0902382,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:45:40,1.1451854,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:46:30,1.1407468,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:47:20,1.1842413,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:48:10,1.2168748,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:49:00,1.1771798,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:49:50,1.253796,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:50:40,1.2174171,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:51:30,1.2853086,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:52:20,1.2573612,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:53:10,1.2637837,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:54:00,1.1351594,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:54:50,1.0535842,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:55:40,1.1176777,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:56:30,1.0577013,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:57:20,1.0754683,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 10:58:10,1.047151,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:09:00,1.0799129,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:09:50,1.1163425,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:10:40,1.0825201,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:11:30,1.1686038,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:12:20,1.1086667,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:13:10,1.1983514,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:14:00,1.1851871,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:14:50,1.2191222,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:15:40,1.2419941,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:16:30,1.2293673,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:17:20,1.2637663,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:18:10,1.082468,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:19:00,1.102098,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:19:50,1.0735275,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:21:30,1.0422363,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:34:50,1.0523398,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:35:40,1.0509188,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:36:30,1.0858636,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:37:20,1.1122272,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:38:10,1.1021736,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:39:00,1.1607411,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:39:50,1.1294193,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:40:40,1.1901383,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:41:30,1.1956589,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:42:20,1.0544496,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 11:43:10,1.053853,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:06:30,1.0556995,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:29:50,1.0580919,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:30:40,1.0735741,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:31:30,1.0615926,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:32:20,1.1370369,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 12:33:10,1.0645682,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 13:23:10,1.0545701,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 13:24:00,1.04846,1,"DV_pressure, Towers, Pressure_switch",Digital Fault
2020-06-07 13:24:50,1.0754442,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 13:25:40,1.0686399,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-07 13:27:20,1.0601258,1,"DV_pressure, Towers, Oil_temperature",Pressure Fault
2020-06-08 11:57:50,7.146407,0,"DV_pressure, TP3, Reservoirs",Pressure Fault
2020-06-08 11:58:40,7.064309,0,"DV_pressure, TP3, Reservoirs",Pressure Fault
2020-06-08 11:59:30,7.1157165,0,"DV_pressure, LPS, TP3",Pressure Fault
2020-06-08 12:00:20,7.273096,0,"DV_pressure, LPS, Reservoirs",Pressure Fault
2020-06-08 12:01:10,7.6139145,0,"DV_pressure, LPS, Oil_temperature",Pressure Fault
2020-06-08 12:02:00,8.111583,0,"DV_pressure, LPS, Oil_temperature",Pressure Fault
2020-06-08 12:02:50,8.787922,0,"DV_pressure, LPS, Oil_temperature",Pressure Fault
2020-06-08 12:03:40,7.068323,0,"DV_pressure, LPS, Oil_temperature",Pressure Fault
2020-06-08 12:04:30,7.437122,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:05:20,7.821647,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:06:10,8.13299,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:07:00,8.462044,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:07:50,8.858591,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:08:40,9.210431,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:09:30,9.551356,0,"DV_pressure, Oil_temperature, LPS",Pressure Fault
2020-06-08 12:10:20,9.926746,0,"DV_pressure, Oil_temperature, Reservoirs",Pressure Fault
2020-06-08 12:11:10,10.416437,0,"DV_pressure, Oil_temperature, Reservoirs",Pressure Fault
